21571876	Applied and environmental microbiology	Genome sequence of a food spoilage lactic acid bacterium, Leuconostoc gasicomitatum LMG 18811T, in association with specific spoilage reactions.
21515727	Applied and environmental microbiology	Genomic analysis of Xanthomonas oryzae isolates from rice grown in the United States reveals substantial divergence from known X. oryzae pathovars.
20709853	Applied and environmental microbiology	Functional characterization of pGKT2, a 182-kilobase plasmid containing the xplAB genes, which are involved in the degradation of hexahydro-1,3,5-trinitro-1,3,5-triazine by Gordonia sp. strain KTR9.
20382809	Applied and environmental microbiology	phrR-like gene praR of Azorhizobium caulinodans ORS571 is essential for symbiosis with Sesbania rostrata and is involved in expression of reb genes.
20154119	Applied and environmental microbiology	The genome sequence of Psychrobacter arcticus 273-4, a psychroactive Siberian permafrost bacterium, reveals mechanisms for adaptation to low-temperature growth.
19734336	Applied and environmental microbiology	The complete genome of Comamonas testosteroni reveals its genetic adaptations to changing environments.
19717629	Applied and environmental microbiology	Novel features of the polysaccharide-digesting gliding bacterium Flavobacterium johnsoniae as revealed by genome sequence analysis.
19542345	Applied and environmental microbiology	Comparative genome-wide transcriptional profiling of Azorhizobium caulinodans ORS571 grown under free-living and symbiotic conditions.
19376903	Applied and environmental microbiology	Rhizobium sp. strain NGR234 possesses a remarkable number of secretion systems.
19270133	Applied and environmental microbiology	Genomic analysis of "Elusimicrobium minutum," the first cultivated representative of the phylum "Elusimicrobia" (formerly termite group 1).
19201974	Applied and environmental microbiology	Three genomes from the phylum Acidobacteria provide insight into the lifestyles of these microorganisms in soils.
19060169	Applied and environmental microbiology	Genome analysis of the meat starter culture bacterium Staphylococcus carnosus TM300.
18776029	Applied and environmental microbiology	Hydrogenomics of the extremely thermophilic bacterium Caldicellulosiruptor saccharolyticus.
18390685	Applied and environmental microbiology	Characterization of endogenous plasmids from Lactobacillus salivarius UCC118.
18390676	Applied and environmental microbiology	Complete genome sequence of Nitrosospira multiformis, an ammonia-oxidizing bacterium from the soil environment.
18378659	Applied and environmental microbiology	Identification of mobile elements and pseudogenes in the Shewanella oneidensis MR-1 genome.
18065616	Applied and environmental microbiology	Genome of the epsilonproteobacterial chemolithoautotroph Sulfurimonas denitrificans.
18039825	Applied and environmental microbiology	Genome-scale genotype-phenotype matching of two Lactococcus lactis isolates from plants identifies mechanisms of adaptation to the plant niche.
17720818	Applied and environmental microbiology	Rhizobial factors required for stem nodule maturation and maintenance in Sesbania rostrata-Azorhizobium caulinodans ORS571 symbiosis.
17557839	Applied and environmental microbiology	Parvibaculum lavamentivorans DS-1T degrades centrally substituted congeners of commercial linear alkylbenzenesulfonate to sulfophenyl carboxylates and sulfophenyl dicarboxylates.
17526795	Applied and environmental microbiology	Ecological genomics of marine Roseobacters.
17526790	Applied and environmental microbiology	Nucleotide sequence of plasmid pCNB1 from comamonas strain CNB-1 reveals novel genetic organization and evolution for 4-chloronitrobenzene degradation.
17400776	Applied and environmental microbiology	Genome sequence of the cellulolytic gliding bacterium Cytophaga hutchinsonii.
16885309	Applied and environmental microbiology	Discovery of a marine bacterium producing 4-hydroxybenzoate and its alkyl esters, parabens.
16517654	Applied and environmental microbiology	Genome sequence of the chemolithoautotrophic nitrite-oxidizing bacterium Nitrobacter winogradskyi Nb-255.
16517619	Applied and environmental microbiology	Novel partial reductive pathway for 4-chloronitrobenzene and nitrobenzene degradation in Comamonas sp. strain CNB-1.
16391090	Applied and environmental microbiology	Effect of temperature and light on growth of and photosynthesis by Synechococcus isolates typical of those predominating in the octopus spring microbial mat community of Yellowstone National Park.
16391088	Applied and environmental microbiology	Sequence analysis of two cryptic plasmids from Bifidobacterium longum DJO10A and construction of a shuttle cloning vector.
16348826	Applied and environmental microbiology	Isolation, Cultural Maintenance, and Taxonomy of a Sheath-Forming Strain of Leptothrix discophora and Characterization of Manganese-Oxidizing Activity Associated with the Sheath.
15933003	Applied and environmental microbiology	Molecular characterization of plasmid pBM300 from Bacillus megaterium QM B1551.
15746322	Applied and environmental microbiology	Functional analysis of three plasmids from Lactobacillus plantarum.
15240283	Applied and environmental microbiology	Mineralization of individual congeners of linear alkylbenzenesulfonate by defined pairs of heterotrophic bacteria.
15006820	Applied and environmental microbiology	L-alanine auxotrophy of Lactobacillus johnsonii as demonstrated by physiological, genomic, and gene complementation approaches.
14602653	Applied and environmental microbiology	Sequencing and characterization of pBM400 from Bacillus megaterium QM B1551.
12571015	Applied and environmental microbiology	Desulfonation and degradation of the disulfodiphenylethercarboxylates from linear alkyldiphenyletherdisulfonate surfactants.
10788359	Applied and environmental microbiology	An alpha-proteobacterium converts linear alkylbenzenesulfonate surfactants into sulfophenylcarboxylates and linear alkyldiphenyletherdisulfonate surfactants into sulfodiphenylethercarboxylates.
34472982	Microbiology resource announcements	Complete Genome Sequence of Pseudomonas aeruginosa CMC-097, Isolated from a Ventilator-Associated Pneumonia Patient, Containing a Novel Carbapenem Resistance Class 1 Integron.
34264111	Microbiology resource announcements	Complete Genome Sequence of a Third- and Fourth-Generation Cephalosporin-Resistant Comamonas kerstersii Isolate.
34236235	Microbiology resource announcements	Complete Genome Sequencing of Mycobacterium heckeshornense Strain JMUB5695, Isolated from Necrotizing Granulomatous Lesions.
34236225	Microbiology resource announcements	Complete Genome Sequences of Three Human Oral Treponema parvum Isolates.
33888507	Microbiology resource announcements	Complete Genome Sequences of Thermus thermophilus Strains HB5002 and HB5008, Isolated from Mine Hot Spring in Japan.
33707321	Microbiology resource announcements	Complete Genome Sequence of Thermus thermophilus Strain HB5018, Isolated from Mine Hot Spring in Japan.
33664152	Microbiology resource announcements	Complete Genome Sequence of Staphylococcus epidermidis PH1-28, Isolated from the Forehead of a Hyperseborrheic Donor.
33632852	Microbiology resource announcements	sp. Strain DAIF2, Isolated from a Freshwater Pond.
33602728	Microbiology resource announcements	sp. Strain COW1, Isolated from Activated Sludge Treating Coke Oven Wastewater.
33574113	Microbiology resource announcements	Complete Genome Sequence of Stenotrophomonas indicatrix DAIF1.
33446593	Microbiology resource announcements	Complete Genome Sequence of Neonatal Clinical Group B Streptococcal Isolate CJB111.
33414343	Microbiology resource announcements	Complete Genome Sequence of Sphingobium barthaii KK22, a High-Molecular-Weight Polycyclic Aromatic Hydrocarbon-Degrading Soil Bacterium.
33303667	Microbiology resource announcements	JCM 34082, Isolated from Feces from a Healthy Japanese Female.
33273004	Microbiology resource announcements	.
33272986	Microbiology resource announcements	Complete Genome Sequence of a Shiga Toxin-Producing Escherichia coli O26:H11 Strain (Sequence Type 21) and Two Draft Genome Sequences of Listeria monocytogenes Strains (Clonal Complex 1 [CC1] and CC59) Isolated from Fresh Produce in Germany.
33214305	Microbiology resource announcements	High-Quality Sequencing, Assembly, and Annotation of the Streptomyces griseofuscus DSM 40191 Genome.
33214302	Microbiology resource announcements	Composite Long- and Short-Read Sequencing Delivers a Complete Genome Sequence of B04Sm5, a Reutericyclin- and Mutanocyclin-Producing Strain of Streptococcus mutans.
33184165	Microbiology resource announcements	Correction for MacLea and Trachtenberg, "Complete Genome Sequence of Staphylococcus epidermidis AMT Chromosome and Plasmids, Generated by Long-Read Sequencing".
33004456	Microbiology resource announcements	Complete Genome Sequence of Streptococcus salivarius DB-B5, a Novel Probiotic Candidate Isolated from the Supragingival Plaque of a Healthy Female Subject.
32972945	Microbiology resource announcements	Complete Genome Sequence of Ceftriaxone-Resistant Neisseria gonorrhoeae SS3160, Isolated in Tokyo, Japan.
32972936	Microbiology resource announcements	Complete Genome Sequence of Enterococcus faecium FS86, Used for Propagation of Bacteriophages with Therapeutic Potential.
32817152	Microbiology resource announcements	Strain DSM 44135.
32703835	Microbiology resource announcements	Complete Genome Sequence of Pseudomonas aeruginosa CMC-115, a Clinical Strain from an Acute Ventilator-Associated Pneumonia Patient.
32675189	Microbiology resource announcements	.
32586869	Microbiology resource announcements	Complete Genome Sequence of Pseudomonas aeruginosa Strain AA2 (LMG 27630), an Early Isolate Recovered from the Airway of a German Cystic Fibrosis Patient.
32554792	Microbiology resource announcements	spp. Isolated from Boreal Forest Soil in Interior Alaska.
32439663	Microbiology resource announcements	Complete Genome Sequence of Escherichia coli GW-AmxH19, Isolated from Hospital Wastewater in Greifswald, Germany.
32381609	Microbiology resource announcements	Complete Genome Sequences of Three Neisseria gonorrhoeae Isolates from Thailand with Multidrug Resistance and Multilocus Sequence Type 1903.
32327507	Microbiology resource announcements	Complete Genome Sequence of a Virulent Leptospira interrogans Serovar Copenhageni Strain, Assembled with a Combination of Nanopore and Illumina Reads.
32299888	Microbiology resource announcements	.
32299881	Microbiology resource announcements	Strain TUM19329, Isolated from Antarctic Lake Sediment.
32299875	Microbiology resource announcements	Complete Genome Sequence of Pseudomonas otitidis Strain MrB4, Isolated from Lake Biwa in Japan.
32273350	Microbiology resource announcements	Complete Genome Sequence of Moraxella osloensis Strain YV1, Isolated from an Australian Wastewater Treatment Plant.
32241866	Microbiology resource announcements	Complete Chromosomal Sequences of Two Borrelia miyamotoi Samples Obtained from Ixodes ricinus Eggs in Czechia.
32193231	Microbiology resource announcements	Complete Genome Sequence of the Necrotrophic Plant-Pathogenic Bacterium Pectobacterium brasiliense 1692.
32054713	Microbiology resource announcements	Complete Genome Sequence of Akkermansia muciniphila JCM 30893, Isolated from Feces of a Healthy Japanese Male.
31919149	Microbiology resource announcements	Complete Genome Sequences of Rhodothermus marinus Strains AA2-13 and AA3-38, Isolated from Arima Onsen Hot Spring in Japan.
31896644	Microbiology resource announcements	CA639, Which Carries Two Plasmids, Compiled Using Oxford Nanopore and Illumina Sequencing Technologies.
31727720	Microbiology resource announcements	Reveals the Presence of Photosynthesis Genes and a Putative Plasmid.
31699772	Microbiology resource announcements	sp. Strain KUIN-1, a Model Strain for Studies on the Production of Cell-Free Ice Nucleation Proteins.
31601664	Microbiology resource announcements	Complete Genome Sequence of Pseudomonas aeruginosa Reference Strain PAK.
31582455	Microbiology resource announcements	Complete Genome Sequence of an Enterohemorrhagic Escherichia coli O111:H8 Strain Recovered from a Large Outbreak in Japan Associated with Consumption of Raw Beef.
31515351	Microbiology resource announcements	sp. 1220) Strains.
31488526	Microbiology resource announcements	Complete Genome Sequence of a Parabacteroides distasonis Strain (CavFT hAR46) Isolated from a Gut Wall-Cavitating Microlesion in a Patient with Severe Crohn's Disease.
31439705	Microbiology resource announcements	from a Dog in the United States.
31439702	Microbiology resource announcements	Complete Genome Sequence of Rubrobacter xylanophilus Strain AA3-22, Isolated from Arima Onsen in Japan.
31439698	Microbiology resource announcements	Whole-Genome Sequence of the Ammonia-Oxidizing Bacterium Nitrosomonas stercoris Type Strain KYUHI-S, Isolated from Composted Cattle Manure.
31296680	Microbiology resource announcements	Finished Genome Sequence of the Indole-3-Acetic Acid-Catabolizing Bacterium Pseudomonas putida 1290.
31221650	Microbiology resource announcements	Culturing Using an Isolation Chip Diffusion Chamber.
31123015	Microbiology resource announcements	Complete Genome Sequence of Enterococcus faecium QU50, a Thermophilic Lactic Acid Bacterium Capable of Metabolizing Xylose.
31072896	Microbiology resource announcements	Complete Genome Sequence of Streptococcus pneumoniae Serotype 19F Strain EF3030.
31000542	Microbiology resource announcements	Genomic Islands in the Full-Genome Sequence of an NAD-Hemin-Independent Avibacterium paragallinarum Strain Isolated from Peru.
30975812	Microbiology resource announcements	sp. Strain P1Y.
30938330	Microbiology resource announcements	High-Quality Whole-Genome Sequence of an Estradiol-Degrading Strain, Novosphingobium tardaugens NBRC 16725.
30938327	Microbiology resource announcements	Complete Genome Sequence of a Sequence Type 4846 Streptococcus pneumoniae Serotype 12F Strain Isolated from a Meningitis Case in Japan.
30834385	Microbiology resource announcements	Complete Genome Sequences of Streptococcus pneumoniae Strains HU-OH (Serotype 3, Sequence Type 183 [ST183]), NU83127 (Serotype 4, ST246), and ATCC 49619 (Serotype 19F, ST1203).
30643875	Microbiology resource announcements	Complete Genome Sequence of Staphylococcus epidermidis CSF41498.
30637402	Microbiology resource announcements	Complete Genome Sequence of Pantoea agglomerans TH81, Isolated from a Permafrost Thaw Gradient.
30637391	Microbiology resource announcements	High-Quality Draft Genome Sequence of Pseudomonas aeruginosa 268 Isolated from a Patient with a Left Ventricular Assist Device.
30574591	Microbiology resource announcements	Long-Read-Based Genome Sequences of Pandemic and Environmental Vibrio cholerae Strains.
30533911	Microbiology resource announcements	Complete Genome Sequence of Rhizobium sp. Strain 11515TR, Isolated from Tomato Rhizosphere in the Philippines.
30533903	Microbiology resource announcements	Complete Genome Sequence of Acidithiobacillus ferridurans JCM 18981.
30533886	Microbiology resource announcements	Complete Genome Sequence of Vitreoscilla sp. Strain C1, Source of the First Bacterial Hemoglobin.
30533842	Microbiology resource announcements	, an Efficient Nitrogen-Fixing Symbiont of Soybean.
30533824	Microbiology resource announcements	sp. Strain PB12/4term, a Thermophilic Facultative Anaerobic Bacterium from Bottom Sediments of Lake Baikal, Russia.
30533822	Microbiology resource announcements	Complete Genome Sequence of Streptococcus agalactiae Serotype III, Multilocus Sequence Type 335 Strain HU-GS5823, Isolated from a Human Patient in Japan with Severe Invasive Infection.
30533768	Microbiology resource announcements	Whole-Genome Sequence of Sphingomonas sp. Strain FARSPH, a Novel Sf9 Insect Cell Culture Contaminant.
30533694	Microbiology resource announcements	Draft Genome Sequence of Plant Growth-Promoting Bacillus altitudinis Strain PAE4.
30533671	Microbiology resource announcements	Complete Genome Sequences of Mycoplasma anatis, M. anseris, and M. cloacale Type Strains.
30533669	Microbiology resource announcements	Complete Genome Sequence of Bacillus megaterium Strain TG1-E1, a Plant Drought Tolerance-Enhancing Bacterium.
30533652	Microbiology resource announcements	Complete Genome Sequences of Two Plant Growth-Inhibiting Bacteria, Acinetobacter ursingii M3 and Asticcacaulis excentricus M6, Isolated from Duckweed (Lemna minor).
34566907	Frontiers in microbiology	sp. nov., Isolated From Hot Springs of Ganzi, Sichuan, China.
33935985	Frontiers in microbiology	TK24 Based on Transcriptome and Proteome Information.
33815342	Frontiers in microbiology	Revealed by Six Novel Species Characterizations and Genome-Based Analysis.
33746930	Frontiers in microbiology	Serotype 24F in Lebanon: Complete Genome Sequencing Reveals High Virulence and Antimicrobial Resistance Characteristics.
33633720	Frontiers in microbiology	Recovered From Czech Hospitals.
33381095	Frontiers in microbiology	Subpopulations in Native Americans and Mestizos From Peru.
33281793	Frontiers in microbiology	.
33162947	Frontiers in microbiology	From Red Kangaroo, China.
32983016	Frontiers in microbiology	Species From the Perennial Ryegrass Seed Microbiome - Assessing the Bioprotection Activity of Non-pathogenic Relatives of Pathogens.
32754133	Frontiers in microbiology	Strains From German Water Poultry.
32625179	Frontiers in microbiology	, Class "Acidobacteriia".
32218777	Frontiers in microbiology	.
32038541	Frontiers in microbiology	Strains.
31787954	Frontiers in microbiology	O1 Strain to a Toxigenic Strain Using Chitin-Induced Transformation.
31781055	Frontiers in microbiology	Isolated From a Wound Infection, Carries a Novel Quinolone Resistance Gene Variant.
31611860	Frontiers in microbiology	gen. nov. sp. nov., a Novel Fumarate-Fermenting Microorganism From a Deep Fractured Carbonate Aquifer of the US Great Basin.
31474962	Frontiers in microbiology	Clinical Isolate.
31316478	Frontiers in microbiology	(SL001) With Antibacterial Activity Against Fish Pathogens and Potency in Facilitating the Immunity and Growth Performance of Grass Carps.
31178851	Frontiers in microbiology	sp. MPC6 Reveals Unique Metabolic Features, Plasticity, and Biotechnological Potential.
31068923	Frontiers in microbiology	Sulfate-Reducing Bacteria That Produce Exopolymers Thrive in the Calcifying Zone of a Hypersaline Cyanobacterial Mat.
30941113	Frontiers in microbiology	sp. 11K1.
30915059	Frontiers in microbiology	Isolated From Blood Cultures and Prosthetic Joint Infections Exhibits Excessive Genome Decay.
30858836	Frontiers in microbiology	Genomes of Neutrophilic Sulfur-Oxidizing Chemolithoautotrophs Representing 9 Proteobacterial Species From 8 Genera.
30619125	Frontiers in microbiology	TK24 Using a Genomic Library-Based Approach for Multiple Gene Deletions.
30510549	Frontiers in microbiology	From Acidic Sub-arctic Soils and Boreal Peatlands.
30510541	Frontiers in microbiology	.
30410477	Frontiers in microbiology	) and Identification of Putative Virulence Factors.
30131788	Frontiers in microbiology	sp. nov.
30127769	Frontiers in microbiology	Strains.
29963027	Frontiers in microbiology	SCSIOZH16 and Activation Production of Nocardamine via Metabolic Engineering.
29946312	Frontiers in microbiology	spp. From Ethiopia Producing Antimicrobial Compounds: Characterization via Bioassays, Genome Analyses, and Mass Spectrometry.
29593690	Frontiers in microbiology	.
29491851	Frontiers in microbiology	Genetic Diversity Analysis Reveals Limited Genomic Diversity as Well as Accessory Genes Correlated with Onion Pathogenicity.
29479340	Frontiers in microbiology	F9: A Potent Antagonist against Phytopathogens with Phytotoxic Effect in the Apple Flower.
29163438	Frontiers in microbiology	Serovar Hardjo and Molecular Differentiation of Genotypes Hardjobovis and Hardjoprajitno.
29163426	Frontiers in microbiology	: Comparative Genomic and Transcriptomic Approaches.
29051747	Frontiers in microbiology	Pathogens Isolated from the Same AHPND-Affected Pond Possess Highly Similar Pathogenic Plasmids.
28912769	Frontiers in microbiology	Colonizes Pacific Mesozooplankton.
28848509	Frontiers in microbiology	pv. undulosa ICMP11055 in Bacterial Leaf Streak of Wheat.
28620361	Frontiers in microbiology	CQPS-1, a Phylotype I Strain Collected from a Highland Area with Continuous Cropping of Tobacco.
28360896	Frontiers in microbiology	, and Strain SH-PL62.
28217108	Frontiers in microbiology	.
28066393	Frontiers in microbiology	gen. nov., sp. nov., an Unusual Member of the Phylum Planctomycetes from the German Wadden Sea.
27891116	Frontiers in microbiology	DSM 8809, a Microbe Identified in Spoiled Vacuum Packed Beef.
27833590	Frontiers in microbiology	.
27695447	Frontiers in microbiology	S4054 Lacking the Malic Enzyme.
27486455	Frontiers in microbiology	Exploring the Diversity and Antimicrobial Potential of Marine Actinobacteria from the Comau Fjord in Northern Patagonia, Chile.
27148207	Frontiers in microbiology	Integrating DNA Methylation and Gene Expression Data in the Development of the Soybean-Bradyrhizobium N2-Fixing Symbiosis.
27092114	Frontiers in microbiology	Insights from the Genome Sequence of Acidovorax citrulli M6, a Group I Strain of the Causal Agent of Bacterial Fruit Blotch of Cucurbits.
27014193	Frontiers in microbiology	Why Close a Bacterial Genome? The Plasmid of Alteromonas Macleodii HOT1A3 is a Vector for Inter-Specific Transfer of a Flexible Genomic Island.
26779129	Frontiers in microbiology	Comparative Genomics of Two ST 195 Carbapenem-Resistant Acinetobacter baumannii with Different Susceptibility to Polymyxin Revealed Underlying Resistance Mechanism.
26441910	Frontiers in microbiology	Insights on virulence from the complete genome of Staphylococcus capitis.
26089818	Frontiers in microbiology	Phylogenomics of Xanthomonas field strains infecting pepper and tomato reveals diversity in effector repertoires and identifies determinants of host specificity.
25601859	Frontiers in microbiology	Campylobacter jejuni acquire new host-derived CRISPR spacers when in association with bacteriophages harboring a CRISPR-like Cas4 protein.
24567731	Frontiers in microbiology	Development of pVCR94ΔX from Vibrio cholerae, a prototype for studying multidrug resistant IncA/C conjugative plasmids.
24376440	Frontiers in microbiology	Vibrio campbellii hmgA-mediated pyomelanization impairs quorum sensing, virulence, and cellular fitness.
24009606	Frontiers in microbiology	Interaction between the genomes of Lactococcus lactis and phages of the P335 species.
22661972	Frontiers in microbiology	Complete Genome of Ignavibacterium album, a Metabolically Versatile, Flagellated, Facultative Anaerobe from the Phylum Chlorobi.
22514549	Frontiers in microbiology	A Role for Sigma Factor σ(E) in Corynebacterium pseudotuberculosis Resistance to Nitric Oxide/Peroxide Stress.
22016746	Frontiers in microbiology	Development of Tools for Genetic Analysis of Phenanthrene Degradation and Nanopod Production by Delftia sp. Cs1-4.
21687416	Frontiers in microbiology	Global proteomic analysis of two tick-borne emerging zoonotic agents: anaplasma phagocytophilum and ehrlichia chaffeensis.
32797185	Genome biology and evolution	Comparative Genomics Underlines Multiple Roles of Profftella, an Obligate Symbiont of Psyllids: Providing Toxins, Vitamins, and Carotenoids.
32770231	Genome biology and evolution	Complete Genome Sequence of the Polysaccharide-Degrading Rumen Bacterium Pseudobutyrivibrio xylanivorans MA3014 Reveals an Incomplete Glycolytic Pathway.
32658247	Genome biology and evolution	First Complete Genome Sequences of Janthinobacterium lividum EIF1 and EIF2 and Their Comparative Genome Analysis.
32108238	Genome biology and evolution	Genomic Characterization of Newly Completed Genomes of Botulinum Neurotoxin-Producing Species from Argentina, Australia, and Africa.
31670768	Genome biology and evolution	Complete Genome of the Chitin-Degrading Bacterium, Paenibacillus xylanilyticus W4.
31028379	Genome biology and evolution	Complete Genome Sequences of Xanthomonas axonopodis pv. glycines Isolates from the United States and Thailand Reveal Conserved Transcription Activator-Like Effectors.
30840067	Genome biology and evolution	Distribution and Genetic Diversity of Genes Involved in Quorum Sensing and Prodigiosin Biosynthesis in the Complete Genome Sequences of Serratia marcescens.
30715337	Genome biology and evolution	Complete Genome Sequence of the Wolbachia wAlbB Endosymbiont of Aedes albopictus.
29982426	Genome biology and evolution	Comparative Genomic Analysis of Two Chilean Renibacterium salmoninarum Isolates and the Type Strain ATCC 33209T.
29860412	Genome biology and evolution	Partnering With a Pest: Genomes of Hemlock Woolly Adelgid Symbionts Reveal Atypical Nutritional Provisioning Patterns in Dual-Obligate Bacteria.
29860278	Genome biology and evolution	Parallel and Gradual Genome Erosion in the Blattabacterium Endosymbionts of Mastotermes darwiniensis and Cryptocercus Wood Roaches.
29659811	Genome biology and evolution	Complete Genome Sequence of Streptococcus ruminantium sp. nov. GUT-187T (=DSM 104980T =JCM 31869T), the Type Strain of S. ruminantium, and Comparison with Genome Sequences of Streptococcus suis Strains.
29659807	Genome biology and evolution	The Genome Sequence of "Candidatus Fokinia solitaria": Insights on Reductive Evolution in Rickettsiales.
29194520	Genome biology and evolution	Trajectories and Drivers of Genome Evolution in Surface-Associated Marine Phaeobacter.
29069349	Genome biology and evolution	Legionella Becoming a Mutualist: Adaptive Processes Shaping the Genome of Symbiont in the Louse Polyplax serrata.
28957464	Genome biology and evolution	Population Structure and Local Adaptation of MAC Lung Disease Agent Mycobacterium avium subsp. hominissuis.
28854637	Genome biology and evolution	Comparative Genomics of the Dual-Obligate Symbionts from the Treehopper, Entylia carinata (Hemiptera: Membracidae), Provide Insight into the Origins and Evolution of an Ancient Symbiosis.
28854628	Genome biology and evolution	Genomic Epidemiology of NDM-1-Encoding Plasmids in Latin American Clinical Isolates Reveals Insights into the Evolution of Multidrug Resistance.
28854596	Genome biology and evolution	Comparative Genomic Analysis Identifies a Campylobacter Clade Deficient in Selenium Metabolism.
28633450	Genome biology and evolution	Comparative Genomics of All Three Campylobacter sputorum Biovars and a Novel Cattle-Associated C. sputorum Clade.
28338931	Genome biology and evolution	Evolutionary Dynamics of Pathoadaptation Revealed by Three Independent Acquisitions of the VirB/D4 Type IV Secretion System in Bartonella.
28175269	Genome biology and evolution	Genome-Guided Insights Reveal Organophosphate-Degrading Brevundimonas diminuta as Sphingopyxis wildii and Define Its Versatile Metabolic Capabilities and Environmental Adaptations.
28057731	Genome biology and evolution	Extremely Low Genomic Diversity of Rickettsia japonica Distributed in Japan.
27635050	Genome biology and evolution	Comparison of Intracellular "Ca. Endomicrobium Trichonymphae" Genomovars Illuminates the Requirement and Decay of Defense Systems against Foreign DNA.
26941228	Genome biology and evolution	The Mycobacterium phlei Genome: Expectations and Surprises.
26802429	Genome biology and evolution	Genome Sequence and Analysis of Escherichia coli MRE600, a Colicinogenic, Nonmotile Strain that Lacks RNase I and the Type I Methyltransferase, EcoKI.
26537224	Genome biology and evolution	Defining the Genome Features of Escherichia albertii, an Emerging Enteropathogen Closely Related to Escherichia coli.
26362082	Genome biology and evolution	Comparative Genomics of a Plant-Parasitic Nematode Endosymbiont Suggest a Role in Nutritional Symbiosis.
26254485	Genome biology and evolution	Found and Lost: The Fates of Horizontally Acquired Genes in Arthropod-Symbiotic Spiroplasma.
26025560	Genome biology and evolution	Distinctive Genome Reduction Rates Revealed by Genomic Analyses of Two Coxiella-Like Endosymbionts in Ticks.
26019164	Genome biology and evolution	Complete Genome Sequence and Transcriptomic Analysis of the Novel Pathogen Elizabethkingia anophelis in Response to Oxidative Stress.
25587021	Genome biology and evolution	Habitat visualization and genomic analysis of "Candidatus Pantoea carbekii," the primary symbiont of the brown marmorated stink bug.
25480686	Genome biology and evolution	Global phylogenomic analysis of nonencapsulated Streptococcus pneumoniae reveals a deep-branching classic lineage that is distinct from multiple sporadic lineages.
25381664	Genome biology and evolution	Comparative genomics of the Campylobacter lari group.
25070509	Genome biology and evolution	Genome evolution and plasticity of Serratia marcescens, an important multidrug-resistant nosocomial pathogen.
24850796	Genome biology and evolution	Genomics of rapid adaptation to antibiotics: convergent evolution and scalable sequence amplification.
24732280	Genome biology and evolution	Comparative genomic analysis and virulence differences in closely related salmonella enterica serotype heidelberg isolates from humans, retail meats, and animals.
24723731	Genome biology and evolution	RNA sequencing and proteogenomics reveal the importance of leaderless mRNAs in the radiation-tolerant bacterium Deinococcus deserti.
24610838	Genome biology and evolution	Genome sequence of "Candidatus Walczuchella monophlebidarum" the flavobacterial endosymbiont of Llaveia axin axin (Hemiptera: Coccoidea: Monophlebidae).
24534435	Genome biology and evolution	Molecular evolution of the substrate utilization strategies and putative virulence factors in mosquito-associated Spiroplasma species.
24482531	Genome biology and evolution	Phylogenomics of "Candidatus Hepatoplasma crinochetorum," a lineage of mollicutes associated with noninsect arthropods.
24407854	Genome biology and evolution	Genome degeneration and adaptation in a nascent stage of symbiosis.
24158624	Genome biology and evolution	Phylogenetic diversity of the enteric pathogen Salmonella enterica subsp. enterica inferred from genome-wide reference-free SNP characters.
23918810	Genome biology and evolution	Small, smaller, smallest: the origins and evolution of ancient dual symbioses in a Phloem-feeding insect.
23873917	Genome biology and evolution	Comparison of metabolic capacities and inference of gene content evolution in mosquito-associated Spiroplasma diminutum and S. taiwanense.
23729633	Genome biology and evolution	Genomic diversity of "deep ecotype" Alteromonas macleodii isolates: evidence for Pan-Mediterranean clonal frames.
23711669	Genome biology and evolution	Complete genomes of two dipteran-associated spiroplasmas provided insights into the origin, dynamics, and impacts of viral invasion in spiroplasma.
23589360	Genome biology and evolution	Life in an arsenic-containing gold mine: genome and physiology of the autotrophic arsenite-oxidizing bacterium rhizobium sp. NT-26.
23475937	Genome biology and evolution	Sequence context of indel mutations and their effect on protein evolution in a bacterial endosymbiont.
23431003	Genome biology and evolution	Replicon-dependent bacterial genome evolution: the case of Sinorhizobium meliloti.
23355305	Genome biology and evolution	Comparative genomics of Blattabacterium cuenoti: the frozen legacy of an ancient endosymbiont genome.
23345457	Genome biology and evolution	Genome evolution and phylogenomic analysis of Candidatus Kinetoplastibacterium, the betaproteobacterial endosymbionts of Strigomonas and Angomonas.
23292138	Genome biology and evolution	Genomic makeup of the marine flavobacterium Nonlabens (Donghaeana) dokdonensis and identification of a novel class of rhodopsins.
22798451	Genome biology and evolution	Genome sequence of the mesophilic Thermotogales bacterium Mesotoga prima MesG1.Ag.4.2 reveals the largest Thermotogales genome to date.
22094859	Genome biology and evolution	Genome economization in the endosymbiont of the wood roach Cryptocercus punctulatus due to drastic loss of amino acid synthesis capabilities.
21813488	Genome biology and evolution	A very early-branching Staphylococcus aureus lineage lacking the carotenoid pigment staphyloxanthin.
21737395	Genome biology and evolution	Reductive evolution of bacterial genome in insect gut environment.
21402865	Genome biology and evolution	Comparative whole genome sequence analysis of the carcinogenic bacterial model pathogen Helicobacter felis.
20624747	Genome biology and evolution	Evolutionary genomics of Staphylococcus aureus reveals insights into the origin and molecular basis of ruminant host adaptation.
30107613	Nucleic acids research	Deep genome annotation of the opportunistic human pathogen Streptococcus pneumoniae D39.
26704977	Nucleic acids research	Precision methylome characterization of Mycobacterium tuberculosis complex (MTBC) using PacBio single-molecule real-time (SMRT) technology.
25883135	Nucleic acids research	A novel family of integrases associated with prophages and genomic islands integrated within the tRNA-dihydrouridine synthase A (dusA) gene.
