PMID	Title	Authors	Citation	First Author	Journal/Book	Publication Year	Create Date	PMCID	NIHMS ID	DOI
23889124	Detection and phylogenetic analysis of the membrane-bound nitrate reductase (Nar) in pure cultures and microbial communities from deep-sea hydrothermal vents	Pérez-Rodríguez I, Bohnert KA, Cuebas M, Keddis R, Vetriani C.	"FEMS Microbiol Ecol. 2013 Nov;86(2):256-67. doi: 10.1111/1574-6941.12158. Epub 2013 Jul 25."	Pérez-Rodríguez I	FEMS Microbiol Ecol	2013	2013/07/30			10.1111/1574-6941.12158
23924784	Allying with armored snails: the complete genome of gammaproteobacterial endosymbiont	Nakagawa S, Shimamura S, Takaki Y, Suzuki Y, Murakami S, Watanabe T, Fujiyoshi S, Mino S, Sawabe T, Maeda T, Makita H, Nemoto S, Nishimura S, Watanabe H, Watsuji TO, Takai K.	"ISME J. 2014 Jan;8(1):40-51. doi: 10.1038/ismej.2013.131. Epub 2013 Aug 8."	Nakagawa S	ISME J	2014	2013/08/09	PMC3869010		10.1038/ismej.2013.131
23935595	Presence and diversity of anammox bacteria in cold hydrocarbon-rich seeps and hydrothermal vent sediments of the Guaymas Basin	Russ L, Kartal B, Op den Camp HJ, Sollai M, Le Bruchec J, Caprais JC, Godfroy A, Sinninghe Damsté JS, Jetten MS.	"Front Microbiol. 2013 Aug 2;4:219. doi: 10.3389/fmicb.2013.00219. eCollection 2013."	Russ L	Front Microbiol	2013	2013/08/13	PMC3731535		10.3389/fmicb.2013.00219
23939372	New insights into hydrothermal vent processes in the unique shallow-submarine arc-volcano, Kolumbo (Santorini), Greece	Kilias SP, Nomikou P, Papanikolaou D, Polymenakou PN, Godelitsas A, Argyraki A, Carey S, Gamaletsos P, Mertzimekis TJ, Stathopoulou E, Goettlicher J, Steininger R, Betzelou K, Livanos I, Christakis C, Bell KC, Scoullos M.	"Sci Rep. 2013;3:2421. doi: 10.1038/srep02421."	Kilias SP	Sci Rep	2013	2013/08/14	PMC3741630		10.1038/srep02421
23940820	Functional metagenomic investigations of microbial communities in a shallow-sea hydrothermal system	Tang K, Liu K, Jiao N, Zhang Y, Chen CT.	"PLoS One. 2013 Aug 6;8(8):e72958. doi: 10.1371/journal.pone.0072958. Print 2013."	Tang K	PLoS One	2013	2013/08/14	PMC3735525		10.1371/journal.pone.0072958
23959829	Mesoaciditoga lauensis gen. nov., sp. nov., a moderately thermoacidophilic member of the order Thermotogales from a deep-sea hydrothermal vent	Reysenbach AL, Liu Y, Lindgren AR, Wagner ID, Sislak CD, Mets A, Schouten S.	"Int J Syst Evol Microbiol. 2013 Dec;63(Pt 12):4724-4729. doi: 10.1099/ijs.0.050518-0. Epub 2013 Aug 19."	Reysenbach AL	Int J Syst Evol Microbiol	2013	2013/08/21			10.1099/ijs.0.050518-0
23964799	Hyperbaric biofilms on engineering surfaces formed in the deep sea	Meier A, Tsaloglou NM, Mowlem MC, Keevil CW, Connelly DP.	"Biofouling. 2013;29(9):1029-42. doi: 10.1080/08927014.2013.824967. Epub 2013 Aug 21."	Meier A	Biofouling	2013	2013/08/23			10.1080/08927014.2013.824967
24062731	Yellowstone lake nanoarchaeota	Clingenpeel S, Kan J, Macur RE, Woyke T, Lovalvo D, Varley J, Inskeep WP, Nealson K, McDermott TR.	"Front Microbiol. 2013 Sep 11;4:274. doi: 10.3389/fmicb.2013.00274. eCollection 2013."	Clingenpeel S	Front Microbiol	2013	2013/09/25	PMC3769629		10.3389/fmicb.2013.00274
24078017	Desulfotomaculum tongense sp. nov., a moderately thermophilic sulfate-reducing bacterium isolated from a hydrothermal vent sediment collected from the Tofua Arc in the Tonga Trench	Cha IT, Roh SW, Kim SJ, Hong HJ, Lee HW, Lim WT, Rhee SK.	"Antonie Van Leeuwenhoek. 2013 Dec;104(6):1185-92. doi: 10.1007/s10482-013-0040-0."	Cha IT	Antonie Van Leeuwenhoek	2013	2013/10/01			10.1007/s10482-013-0040-0
24096357	Methyloceanibacter caenitepidi gen. nov., sp. nov., a facultatively methylotrophic bacterium isolated from marine sediments near a hydrothermal vent	Takeuchi M, Katayama T, Yamagishi T, Hanada S, Tamaki H, Kamagata Y, Oshima K, Hattori M, Marumo K, Nedachi M, Maeda H, Suwa Y, Sakata S.	"Int J Syst Evol Microbiol. 2014 Feb;64(Pt 2):462-468. doi: 10.1099/ijs.0.053397-0. Epub 2013 Oct 4."	Takeuchi M	Int J Syst Evol Microbiol	2014	2013/10/08			10.1099/ijs.0.053397-0
24112684	Microbial community structure and functioning in marine sediments associated with diffuse hydrothermal venting assessed by integrated meta-omics	Urich T, Lanzén A, Stokke R, Pedersen RB, Bayer C, Thorseth IH, Schleper C, Steen IH, Ovreas L.	"Environ Microbiol. 2014 Sep;16(9):2699-710. doi: 10.1111/1462-2920.12283. Epub 2013 Oct 27."	Urich T	Environ Microbiol	2014	2013/10/12			10.1111/1462-2920.12283
24115616	Growth kinetics and energetics of a deep-sea hyperthermophilic methanogen under varying environmental conditions	Ver Eecke HC, Akerman NH, Huber JA, Butterfield DA, Holden JF.	"Environ Microbiol Rep. 2013 Oct;5(5):665-71. doi: 10.1111/1758-2229.12065. Epub 2013 May 6."	Ver Eecke HC	Environ Microbiol Rep	2013	2013/10/12			10.1111/1758-2229.12065
24257443	Strain-level genomic variation in natural populations of Lebetimonas from an erupting deep-sea volcano	Meyer JL, Huber JA.	"ISME J. 2014 Apr;8(4):867-80. doi: 10.1038/ismej.2013.206. Epub 2013 Nov 21."	Meyer JL	ISME J	2014	2013/11/22	PMC3960544		10.1038/ismej.2013.206
24264736	Kosmotoga pacifica sp. nov., a thermophilic chemoorganoheterotrophic bacterium isolated from an East Pacific hydrothermal sediment	L'Haridon S, Jiang L, Alain K, Chalopin M, Rouxel O, Beauverger M, Xu H, Shao Z, Jebbar M.	"Extremophiles. 2014 Jan;18(1):81-8. doi: 10.1007/s00792-013-0596-7. Epub 2013 Nov 22."	L'Haridon S	Extremophiles	2014	2013/11/23			10.1007/s00792-013-0596-7
24286252	Close association of active nitrifiers with Beggiatoa mats covering deep-sea hydrothermal sediments	Winkel M, de Beer D, Lavik G, Peplies J, Mußmann M.	"Environ Microbiol. 2014 Jun;16(6):1612-26. doi: 10.1111/1462-2920.12316. Epub 2013 Nov 28."	Winkel M	Environ Microbiol	2014	2013/11/30			10.1111/1462-2920.12316
24391244	Vacuolate-attached filaments: highly productive Ridgeia piscesae epibionts at the Juan de Fuca hydrothermal vents	Kalanetra KM, Nelson DC.	"Mar Biol. 2010;157(4):791-800. doi: 10.1007/s00227-009-1362-3. Epub 2009 Dec 17."	Kalanetra KM	Mar Biol	2010	2014/01/07	PMC3873080		10.1007/s00227-009-1362-3
24401859	Diversity and methane oxidation of active epibiotic methanotrophs on live Shinkaia crosnieri	Watsuji TO, Yamamoto A, Takaki Y, Ueda K, Kawagucci S, Takai K.	"ISME J. 2014 May;8(5):1020-31. doi: 10.1038/ismej.2013.226. Epub 2014 Jan 9."	Watsuji TO	ISME J	2014	2014/01/10	PMC3996700		10.1038/ismej.2013.226
24408522	Vallitalea pronyensis sp. nov., isolated from a marine alkaline hydrothermal chimney	Ben Aissa F, Postec A, Erauso G, Payri C, Pelletier B, Hamdi M, Ollivier B, Fardeau ML.	"Int J Syst Evol Microbiol. 2014 Apr;64(Pt 4):1160-1165. doi: 10.1099/ijs.0.055756-0. Epub 2014 Jan 9."	Ben Aissa F	Int J Syst Evol Microbiol	2014	2014/01/11			10.1099/ijs.0.055756-0
24425820	Methylomarinovum caldicuralii gen. nov., sp. nov., a moderately thermophilic methanotroph isolated from a shallow submarine hydrothermal system, and proposal of the family Methylothermaceae fam. nov	Hirayama H, Abe M, Miyazaki M, Nunoura T, Furushima Y, Yamamoto H, Takai K.	"Int J Syst Evol Microbiol. 2014 Mar;64(Pt 3):989-999. doi: 10.1099/ijs.0.058172-0. Epub 2013 Dec 18."	Hirayama H	Int J Syst Evol Microbiol	2014	2014/01/16			10.1099/ijs.0.058172-0
24428587	Evidence for horizontal transmission from multilocus phylogeny of deep-sea mussel (Mytilidae) symbionts	Fontanez KM, Cavanaugh CM.	"Environ Microbiol. 2014 Dec;16(12):3608-21. doi: 10.1111/1462-2920.12379. Epub 2014 Feb 20."	Fontanez KM	Environ Microbiol	2014	2014/01/17			10.1111/1462-2920.12379
24430467	Purification and characterization of a thermostable aliphatic amidase from the hyperthermophilic archaeon Pyrococcus yayanosii CH1	Fu L, Li X, Xiao X, Xu J.	"Extremophiles. 2014 Mar;18(2):429-40. doi: 10.1007/s00792-014-0628-y. Epub 2014 Jan 16."	Fu L	Extremophiles	2014	2014/01/17			10.1007/s00792-014-0628-y
24447589	The gill chamber epibiosis of deep-sea shrimp Rimicaris exoculata: an in-depth metagenomic investigation and discovery of Zetaproteobacteria	Jan C, Petersen JM, Werner J, Teeling H, Huang S, Glöckner FO, Golyshina OV, Dubilier N, Golyshin PN, Jebbar M, Cambon-Bonavita MA.	"Environ Microbiol. 2014 Sep;16(9):2723-38. doi: 10.1111/1462-2920.12406. Epub 2014 Mar 4."	Jan C	Environ Microbiol	2014	2014/01/23			10.1111/1462-2920.12406
24472758	Complete genome sequence of hyperthermophilic archaeon Thermococcus sp. ES1	Jung JH, Kim YT, Jeon EJ, Seo DH, Hensley SA, Holden JF, Lee JH, Park CS.	"J Biotechnol. 2014 Mar 20;174:14-5. doi: 10.1016/j.jbiotec.2014.01.022. Epub 2014 Jan 25."	Jung JH	J Biotechnol	2014	2014/01/30			10.1016/j.jbiotec.2014.01.022
24473131	Microbial sulfur cycle in two hydrothermal chimneys on the Southwest Indian Ridge	Cao H, Wang Y, Lee OO, Zeng X, Shao Z, Qian PY.	"mBio. 2014 Jan 28;5(1):e00980-13. doi: 10.1128/mBio.00980-13."	Cao H	mBio	2014	2014/01/30	PMC3903282		10.1128/mBio.00980-13
24510374	Deep-sea Rhodococcus sp. BS-15, lacking the phytopathogenic fas genes, produces a novel glucotriose lipid biosurfactant	Konishi M, Nishi S, Fukuoka T, Kitamoto D, Watsuji TO, Nagano Y, Yabuki A, Nakagawa S, Hatada Y, Horiuchi J.	"Mar Biotechnol (NY). 2014 Aug;16(4):484-93. doi: 10.1007/s10126-014-9568-x. Epub 2014 Feb 9."	Konishi M	Mar Biotechnol (NY)	2014	2014/02/11			10.1007/s10126-014-9568-x
24513196	Biochemical fossils of the ancient transition from geoenergetics to bioenergetics in prokaryotic one carbon compound metabolism	Sousa FL, Martin WF.	"Biochim Biophys Acta. 2014 Jul;1837(7):964-81. doi: 10.1016/j.bbabio.2014.02.001. Epub 2014 Feb 7."	Sousa FL	Biochim Biophys Acta	2014	2014/02/12			10.1016/j.bbabio.2014.02.001
24516572	Metabolic evolution of a deep-branching hyperthermophilic chemoautotrophic bacterium	Braakman R, Smith E.	"PLoS One. 2014 Feb 5;9(2):e87950. doi: 10.1371/journal.pone.0087950. eCollection 2014."	Braakman R	PLoS One	2014	2014/02/12	PMC3917532		10.1371/journal.pone.0087950
24552661	Dual symbiosis with co-occurring sulfur-oxidizing symbionts in vestimentiferan tubeworms from a Mediterranean hydrothermal vent	Zimmermann J, Lott C, Weber M, Ramette A, Bright M, Dubilier N, Petersen JM.	"Environ Microbiol. 2014 Dec;16(12):3638-56. doi: 10.1111/1462-2920.12427. Epub 2014 Apr 2."	Zimmermann J	Environ Microbiol	2014	2014/02/21			10.1111/1462-2920.12427
24556637	Thermococcus nautili sp. nov., a hyperthermophilic archaeon isolated from a hydrothermal deep-sea vent	Gorlas A, Croce O, Oberto J, Gauliard E, Forterre P, Marguet E.	"Int J Syst Evol Microbiol. 2014 May;64(Pt 5):1802-1810. doi: 10.1099/ijs.0.060376-0. Epub 2014 Feb 20."	Gorlas A	Int J Syst Evol Microbiol	2014	2014/02/22			10.1099/ijs.0.060376-0
24593671	Anaerobic methanotrophic community of a 5346-m-deep vesicomyid clam colony in the Japan Trench	Felden J, Ruff SE, Ertefai T, Inagaki F, Hinrichs KU, Wenzhöfer F.	"Geobiology. 2014 May;12(3):183-99. doi: 10.1111/gbi.12078. Epub 2014 Mar 5."	Felden J	Geobiology	2014	2014/03/06	PMC4237546		10.1111/gbi.12078
24614846	Methanococcoides vulcani sp. nov., a marine methylotrophic methanogen that uses betaine, choline and N,N-dimethylethanolamine for methanogenesis, isolated from a mud volcano, and emended description of the genus Methanococcoides	L'Haridon S, Chalopin M, Colombo D, Toffin L.	"Int J Syst Evol Microbiol. 2014 Jun;64(Pt 6):1978-1983. doi: 10.1099/ijs.0.058289-0. Epub 2014 Mar 10."	L'Haridon S	Int J Syst Evol Microbiol	2014	2014/03/12			10.1099/ijs.0.058289-0
24629267	Characterization of a heat-active archaeal β-glucosidase from a hydrothermal spring metagenome	Schröder C, Elleuche S, Blank S, Antranikian G.	"Enzyme Microb Technol. 2014 Apr 10;57:48-54. doi: 10.1016/j.enzmictec.2014.01.010. Epub 2014 Feb 3."	Schröder C	Enzyme Microb Technol	2014	2014/03/18			10.1016/j.enzmictec.2014.01.010
24637619	Global patterns of abundance, diversity and community structure of the Aminicenantes (candidate phylum OP8)	Farag IF, Davis JP, Youssef NH, Elshahed MS.	"PLoS One. 2014 Mar 17;9(3):e92139. doi: 10.1371/journal.pone.0092139. eCollection 2014."	Farag IF	PLoS One	2014	2014/03/19	PMC3956909		10.1371/journal.pone.0092139
24670896	Defluviimonas indica sp. nov., a marine bacterium isolated from a deep-sea hydrothermal vent environment	Jiang L, Xu H, Shao Z, Long M.	"Int J Syst Evol Microbiol. 2014 Jun;64(Pt 6):2084-2088. doi: 10.1099/ijs.0.061614-0. Epub 2014 Mar 26."	Jiang L	Int J Syst Evol Microbiol	2014	2014/03/28			10.1099/ijs.0.061614-0
24671086	Natural occurrence of microbial sulphur oxidation by long-range electron transport in the seafloor	Malkin SY, Rao AM, Seitaj D, Vasquez-Cardenas D, Zetsche EM, Hidalgo-Martinez S, Boschker HT, Meysman FJ.	"ISME J. 2014 Sep;8(9):1843-54. doi: 10.1038/ismej.2014.41. Epub 2014 Mar 27."	Malkin SY	ISME J	2014	2014/03/28	PMC4139731		10.1038/ismej.2014.41
24744020	Janibacter indicus sp. nov., isolated from hydrothermal sediment of the Indian Ocean	Zhang G, Ren H, Wang S, Chen X, Yang Y, Zhang Y, Jiang Y.	"Int J Syst Evol Microbiol. 2014 Jul;64(Pt 7):2353-2357. doi: 10.1099/ijs.0.059527-0. Epub 2014 Apr 17."	Zhang G	Int J Syst Evol Microbiol	2014	2014/04/19			10.1099/ijs.0.059527-0
24751009	Structural data on a bacterial exopolysaccharide produced by a deep-sea Alteromonas macleodii strain	Le Costaouëc T, Cérantola S, Ropartz D, Ratiskol J, Sinquin C, Colliec-Jouault S, Boisset C.	"Carbohydr Polym. 2012 Sep 1;90(1):49-59. doi: 10.1016/j.carbpol.2012.04.059. Epub 2012 May 4."	Le Costaouëc T	Carbohydr Polym	2012	2014/04/23			10.1016/j.carbpol.2012.04.059
24769758	The effect of inhibition of host MreB on the infection of thermophilic phage GVE2 in high temperature environment	Jin M, Chen Y, Xu C, Zhang X.	"Sci Rep. 2014 Apr 28;4:4823. doi: 10.1038/srep04823."	Jin M	Sci Rep	2014	2014/04/29	PMC4001104		10.1038/srep04823
24776651	Characterization and function of the first antibiotic isolated from a vent organism: the extremophile metazoan Alvinella pompejana	Tasiemski A, Jung S, Boidin-Wichlacz C, Jollivet D, Cuvillier-Hot V, Pradillon F, Vetriani C, Hecht O, Sönnichsen FD, Gelhaus C, Hung CW, Tholey A, Leippe M, Grötzinger J, Gaill F.	"PLoS One. 2014 Apr 28;9(4):e95737. doi: 10.1371/journal.pone.0095737. eCollection 2014."	Tasiemski A	PLoS One	2014	2014/04/30	PMC4002450		10.1371/journal.pone.0095737
2479840	Isolation of a gene regulated by hydrostatic pressure in a deep-sea bacterium	Bartlett D, Wright M, Yayanos AA, Silverman M.	"Nature. 1989 Nov 30;342(6249):572-4. doi: 10.1038/342572a0."	Bartlett D	Nature	1989	1989/11/30			10.1038/342572a0
24837379	Handling temperature bursts reaching 464°C: different microbial strategies in the sisters peak hydrothermal chimney	Perner M, Gonnella G, Kurtz S, LaRoche J.	"Appl Environ Microbiol. 2014 Aug;80(15):4585-98. doi: 10.1128/AEM.01460-14."	Perner M	Appl Environ Microbiol	2014	2014/05/20	PMC4148794		10.1128/AEM.01460-14
24837380	Influence of DNA extraction method, 16S rRNA targeted hypervariable regions, and sample origin on microbial diversity detected by 454 pyrosequencing in marine chemosynthetic ecosystems	Cruaud P, Vigneron A, Lucchetti-Miganeh C, Ciron PE, Godfroy A, Cambon-Bonavita MA.	"Appl Environ Microbiol. 2014 Aug;80(15):4626-39. doi: 10.1128/AEM.00592-14."	Cruaud P	Appl Environ Microbiol	2014	2014/05/20	PMC4148798		10.1128/AEM.00592-14
24854008	Fulvimarina manganoxydans sp. nov., isolated from a deep-sea hydrothermal plume in the south-west Indian Ocean	Ren F, Zhang L, Song L, Xu S, Xi L, Huang L, Huang Y, Dai X.	"Int J Syst Evol Microbiol. 2014 Aug;64(Pt 8):2920-2925. doi: 10.1099/ijs.0.060558-0. Epub 2014 May 22."	Ren F	Int J Syst Evol Microbiol	2014	2014/05/24			10.1099/ijs.0.060558-0
24862554	Spatial patterns of Aquificales in deep-sea vents along the Eastern Lau Spreading Center (SW Pacific)	Ferrera I, Banta AB, Reysenbach AL.	"Syst Appl Microbiol. 2014 Sep;37(6):442-8. doi: 10.1016/j.syapm.2014.04.002. Epub 2014 May 23."	Ferrera I	Syst Appl Microbiol	2014	2014/05/28			10.1016/j.syapm.2014.04.002
24882018	Site-related differences in gene expression and bacterial densities in the mussel Bathymodiolus azoricus from the Menez Gwen and Lucky Strike deep-sea hydrothermal vent sites	Bettencourt R, Rodrigues M, Barros I, Cerqueira T, Freitas C, Costa V, Pinheiro M, Egas C, Santos RS.	"Fish Shellfish Immunol. 2014 Aug;39(2):343-53. doi: 10.1016/j.fsi.2014.05.024. Epub 2014 Jun 2."	Bettencourt R	Fish Shellfish Immunol	2014	2014/06/03			10.1016/j.fsi.2014.05.024
24893665	Bacteria dominate the ammonia-oxidizing community in a hydrothermal vent site at the Mid-Atlantic Ridge of the South Atlantic Ocean	Xu W, Li M, Ding JF, Gu JD, Luo ZH.	"Appl Microbiol Biotechnol. 2014 Sep;98(18):7993-8004. doi: 10.1007/s00253-014-5833-1. Epub 2014 Jun 4."	Xu W	Appl Microbiol Biotechnol	2014	2014/06/05			10.1007/s00253-014-5833-1
24966202	Sulfurovum aggregans sp. nov., a hydrogen-oxidizing, thiosulfate-reducing chemolithoautotroph within the Epsilonproteobacteria isolated from a deep-sea hydrothermal vent chimney, and an emended description of the genus Sulfurovum	Mino S, Kudo H, Arai T, Sawabe T, Takai K, Nakagawa S.	"Int J Syst Evol Microbiol. 2014 Sep;64(Pt 9):3195-3201. doi: 10.1099/ijs.0.065094-0. Epub 2014 Jun 25."	Mino S	Int J Syst Evol Microbiol	2014	2014/06/27			10.1099/ijs.0.065094-0
25052400	Microbacterium hydrothermale sp. nov., an actinobacterium isolated from hydrothermal sediment	Zhang Y, Ren H, Zhang G.	"Int J Syst Evol Microbiol. 2014 Oct;64(Pt 10):3508-3512. doi: 10.1099/ijs.0.061697-0. Epub 2014 Jul 22."	Zhang Y	Int J Syst Evol Microbiol	2014	2014/07/24			10.1099/ijs.0.061697-0
25063666	Microbial community stratification controlled by the subseafloor fluid flow and geothermal gradient at the Iheya North hydrothermal field in the Mid-Okinawa Trough (Integrated Ocean Drilling Program Expedition 331)	Yanagawa K, Breuker A, Schippers A, Nishizawa M, Ijiri A, Hirai M, Takaki Y, Sunamura M, Urabe T, Nunoura T, Takai K.	"Appl Environ Microbiol. 2014 Oct;80(19):6126-35. doi: 10.1128/AEM.01741-14. Epub 2014 Jul 25."	Yanagawa K	Appl Environ Microbiol	2014	2014/07/27	PMC4178666		10.1128/AEM.01741-14
25082851	Thermococcus paralvinellae sp. nov. and Thermococcus cleftensis sp. nov. of hyperthermophilic heterotrophs from deep-sea hydrothermal vents	Hensley SA, Jung JH, Park CS, Holden JF.	"Int J Syst Evol Microbiol. 2014 Nov;64(Pt 11):3655-3659. doi: 10.1099/ijs.0.066100-0. Epub 2014 Jul 31."	Hensley SA	Int J Syst Evol Microbiol	2014	2014/08/02			10.1099/ijs.0.066100-0
25089010	Comparative study of immune responses in the deep-sea hydrothermal vent mussel Bathymodiolus azoricus and the shallow-water mussel Mytilus galloprovincialis challenged with Vibrio bacteria	Martins E, Figueras A, Novoa B, Santos RS, Moreira R, Bettencourt R.	"Fish Shellfish Immunol. 2014 Oct;40(2):485-99. doi: 10.1016/j.fsi.2014.07.018. Epub 2014 Aug 1."	Martins E	Fish Shellfish Immunol	2014	2014/08/05			10.1016/j.fsi.2014.07.018
25096326	Psychrobium conchae gen. nov., sp. nov., a psychrophilic marine bacterium isolated from the Iheya North hydrothermal field	Nogi Y, Abe M, Kawagucci S, Hirayama H.	"Int J Syst Evol Microbiol. 2014 Nov;64(Pt 11):3668-3675. doi: 10.1099/ijs.0.066738-0. Epub 2014 Aug 5."	Nogi Y	Int J Syst Evol Microbiol	2014	2014/08/07			10.1099/ijs.0.066738-0
25118883	Voyage to the bottom of the 'seaquence'	Wash R, Soria CD.	"Nat Rev Microbiol. 2014 Sep;12(9):597. doi: 10.1038/nrmicro3341. Epub 2014 Aug 14."	Wash R	Nat Rev Microbiol	2014	2014/08/15			10.1038/nrmicro3341
25124552	Comparative genomics highlights the unique biology of Methanomassiliicoccales, a Thermoplasmatales-related seventh order of methanogenic archaea that encodes pyrrolysine	Borrel G, Parisot N, Harris HM, Peyretaillade E, Gaci N, Tottey W, Bardot O, Raymann K, Gribaldo S, Peyret P, O'Toole PW, Brugère JF.	"BMC Genomics. 2014 Aug 13;15:679. doi: 10.1186/1471-2164-15-679."	Borrel G	BMC Genomics	2014	2014/08/16	PMC4153887		10.1186/1471-2164-15-679
25133584	Physiological and genomic features of a novel sulfur-oxidizing gammaproteobacterium belonging to a previously uncultivated symbiotic lineage isolated from a hydrothermal vent	Nunoura T, Takaki Y, Kazama H, Kakuta J, Shimamura S, Makita H, Hirai M, Miyazaki M, Takai K.	"PLoS One. 2014 Aug 18;9(8):e104959. doi: 10.1371/journal.pone.0104959. eCollection 2014."	Nunoura T	PLoS One	2014	2014/08/19	PMC4136832		10.1371/journal.pone.0104959
25203835	A function-based screen for seeking RubisCO active clones from metagenomes: novel enzymes influencing RubisCO activity	Böhnke S, Perner M.	"ISME J. 2015 Mar;9(3):735-45. doi: 10.1038/ismej.2014.163. Epub 2014 Sep 9."	Böhnke S	ISME J	2015	2014/09/10	PMC4331584		10.1038/ismej.2014.163
25226028	A novel hydrogen oxidizer amidst the sulfur-oxidizing Thiomicrospira lineage	Hansen M, Perner M.	"ISME J. 2015 Mar;9(3):696-707. doi: 10.1038/ismej.2014.173. Epub 2014 Sep 16."	Hansen M	ISME J	2015	2014/09/17	PMC4331590		10.1038/ismej.2014.173
25244359	Identification and activity of acetate-assimilating bacteria in diffuse fluids venting from two deep-sea hydrothermal systems	Winkel M, Pjevac P, Kleiner M, Littmann S, Meyerdierks A, Amann R, Mußmann M.	"FEMS Microbiol Ecol. 2014 Dec;90(3):731-46. doi: 10.1111/1574-6941.12429. Epub 2014 Oct 13."	Winkel M	FEMS Microbiol Ecol	2014	2014/09/23			10.1111/1574-6941.12429
25273176	Genome sequence of Vibrio diabolicus and identification of the exopolysaccharide HE800 biosynthesis locus	Goudenège D, Boursicot V, Versigny T, Bonnetot S, Ratiskol J, Sinquin C, LaPointe G, Le Rous F, Delbarre-Ladrat C.	"Appl Microbiol Biotechnol. 2014 Dec;98(24):10165-76. doi: 10.1007/s00253-014-6086-8. Epub 2014 Oct 2."	Goudenège D	Appl Microbiol Biotechnol	2014	2014/10/03			10.1007/s00253-014-6086-8
25279954	Evolutionary strategies of viruses, bacteria and archaea in hydrothermal vent ecosystems revealed through metagenomics	Anderson RE, Sogin ML, Baross JA.	"PLoS One. 2014 Oct 3;9(10):e109696. doi: 10.1371/journal.pone.0109696. eCollection 2014."	Anderson RE	PLoS One	2014	2014/10/04	PMC4184897		10.1371/journal.pone.0109696
25288278	Thermococcus eurythermalis sp. nov., a conditional piezophilic, hyperthermophilic archaeon with a wide temperature range for growth, isolated from an oil-immersed chimney in the Guaymas Basin	Zhao W, Zeng X, Xiao X.	"Int J Syst Evol Microbiol. 2015 Jan;65(Pt 1):30-35. doi: 10.1099/ijs.0.067942-0. Epub 2014 Oct 6."	Zhao W	Int J Syst Evol Microbiol	2015	2014/10/08			10.1099/ijs.0.067942-0
25301655	Draft Genome Sequence of Thermoanaerobacterium saccharolyticum Strain NTOU1, a Thermophilic Bacterium Isolated from Marine Shallow Hydrothermal Vents	Tan E, Chen Y, Kuan J, Lin C, Jagoda SS, Lin F, Tzou W, Kinoshita S, Watabe S, Asakawa S, Liu S.	"Genome Announc. 2014 Oct 9;2(5):e01019-14. doi: 10.1128/genomeA.01019-14."	Tan E	Genome Announc	2014	2014/10/11	PMC4192387		10.1128/genomeA.01019-14
25303714	Genomic insights into the uncultivated marine Zetaproteobacteria at Loihi Seamount	Field EK, Sczyrba A, Lyman AE, Harris CC, Woyke T, Stepanauskas R, Emerson D.	"ISME J. 2015 Mar 17;9(4):857-70. doi: 10.1038/ismej.2014.183."	Field EK	ISME J	2015	2014/10/11	PMC4817698		10.1038/ismej.2014.183
25314318	Molecular evidence of digestion and absorption of epibiotic bacterial community by deep-sea crab Shinkaia crosnieri	Watsuji TO, Yamamoto A, Motoki K, Ueda K, Hada E, Takaki Y, Kawagucci S, Takai K.	"ISME J. 2015 Mar 17;9(4):821-31. doi: 10.1038/ismej.2014.178."	Watsuji TO	ISME J	2015	2014/10/15	PMC4817695		10.1038/ismej.2014.178
25319677	Characterization of Alkaliphilus hydrothermalis sp. nov., a novel alkaliphilic anaerobic bacterium, isolated from a carbonaceous chimney of the Prony hydrothermal field, New Caledonia	Ben Aissa F, Postec A, Erauso G, Payri C, Pelletier B, Hamdi M, Fardeau ML, Ollivier B.	"Extremophiles. 2015 Jan;19(1):183-8. doi: 10.1007/s00792-014-0697-y. Epub 2014 Oct 16."	Ben Aissa F	Extremophiles	2015	2014/10/17			10.1007/s00792-014-0697-y
25323596	Burkholderia insulsa sp. nov., a facultatively chemolithotrophic bacterium isolated from an arsenic-rich shallow marine hydrothermal system	Rusch A, Islam S, Savalia P, Amend JP.	"Int J Syst Evol Microbiol. 2015 Jan;65(Pt 1):189-194. doi: 10.1099/ijs.0.064477-0. Epub 2014 Oct 16."	Rusch A	Int J Syst Evol Microbiol	2015	2014/10/18			10.1099/ijs.0.064477-0
25336721	Thiogranum longum gen. nov., sp. nov., an obligately chemolithoautotrophic, sulfur-oxidizing bacterium of the family Ectothiorhodospiraceae isolated from a deep-sea hydrothermal field, and an emended description of the genus Thiohalomonas	Mori K, Suzuki KI, Yamaguchi K, Urabe T, Hanada S.	"Int J Syst Evol Microbiol. 2015 Jan;65(Pt 1):235-241. doi: 10.1099/ijs.0.070599-0. Epub 2014 Oct 21."	Mori K	Int J Syst Evol Microbiol	2015	2014/10/23			10.1099/ijs.0.070599-0
25342549	The genome of the intracellular bacterium of the coastal bivalve, Solemya velum: a blueprint for thriving in and out of symbiosis	Dmytrenko O, Russell SL, Loo WT, Fontanez KM, Liao L, Roeselers G, Sharma R, Stewart FJ, Newton IL, Woyke T, Wu D, Lang JM, Eisen JA, Cavanaugh CM.	"BMC Genomics. 2014 Oct 23;15:924. doi: 10.1186/1471-2164-15-924."	Dmytrenko O	BMC Genomics	2014	2014/10/25	PMC4287430		10.1186/1471-2164-15-924
